Date,Time,Nitrogen dioxide,Status,PM10 particulate matter (Hourly measured),Status2
2020-09-20,14:00:00,35.93865,V ugm-3,8.2,V ugm-3 (INDIC.GRAV)
2020-09-20,15:00:00,24.31688,V ugm-3,10.3,V ugm-3 (INDIC.GRAV)
2020-09-20,16:00:00,27.39561,V ugm-3,12.4,V ugm-3 (INDIC.GRAV)
2020-09-20,17:00:00,26.83911,V ugm-3,14.3,V ugm-3 (INDIC.GRAV)
2020-09-20,18:00:00,29.15758,V ugm-3,12.0,V ugm-3 (INDIC.GRAV)
2020-09-20,19:00:00,35.07831,V ugm-3,15.6,V ugm-3 (INDIC.GRAV)
2020-09-20,20:00:00,23.66511,V ugm-3,13.6,V ugm-3 (INDIC.GRAV)
2020-09-20,21:00:00,19.71758,V ugm-3,8.6,V ugm-3 (INDIC.GRAV)
2020-09-20,22:00:00,14.85658,V ugm-3,7.5,V ugm-3 (INDIC.GRAV)
2020-09-20,23:00:00,13.36703,V ugm-3,9.0,V ugm-3 (INDIC.GRAV)
2020-09-20,1900-01-01 00:00:00,10.83555,V ugm-3,8.4,V ugm-3 (INDIC.GRAV)
2020-09-21,01:00:00,10.02852,V ugm-3,8.9,V ugm-3 (INDIC.GRAV)
2020-09-21,02:00:00,10.04439,V ugm-3,9.0,V ugm-3 (INDIC.GRAV)
2020-09-21,03:00:00,12.74992,V ugm-3,9.0,V ugm-3 (INDIC.GRAV)
2020-09-21,04:00:00,32.22497,V ugm-3,11.6,V ugm-3 (INDIC.GRAV)
2020-09-21,05:00:00,38.41282,V ugm-3,13.8,V ugm-3 (INDIC.GRAV)
2020-09-21,06:00:00,63.32336,V ugm-3,19.4,V ugm-3 (INDIC.GRAV)
2020-09-21,07:00:00,63.37215,V ugm-3,22.7,V ugm-3 (INDIC.GRAV)
2020-09-21,08:00:00,49.86997,V ugm-3,18.1,V ugm-3 (INDIC.GRAV)
2020-09-21,09:00:00,50.57578,V ugm-3,23.9,V ugm-3 (INDIC.GRAV)
2020-09-21,10:00:00,40.49824,V ugm-3,21.4,V ugm-3 (INDIC.GRAV)
2020-09-21,11:00:00,37.1197,V ugm-3,27.8,V ugm-3 (INDIC.GRAV)
2020-09-21,12:00:00,29.2591,V ugm-3,25.7,V ugm-3 (INDIC.GRAV)
2020-09-21,13:00:00,26.42502,V ugm-3,23.4,V ugm-3 (INDIC.GRAV)
2020-09-21,14:00:00,27.94864,V ugm-3,21.7,V ugm-3 (INDIC.GRAV)
2020-09-21,15:00:00,20.46629,V ugm-3,28.3,V ugm-3 (INDIC.GRAV)
2020-09-21,16:00:00,17.16148,V ugm-3,25.9,V ugm-3 (INDIC.GRAV)
2020-09-21,17:00:00,23.13494,V ugm-3,24.2,V ugm-3 (INDIC.GRAV)
2020-09-21,18:00:00,22.891,V ugm-3,21.5,V ugm-3 (INDIC.GRAV)
2020-09-21,19:00:00,32.73354,V ugm-3,27.1,V ugm-3 (INDIC.GRAV)
2020-09-21,20:00:00,28.51249,V ugm-3,27.1,V ugm-3 (INDIC.GRAV)
2020-09-21,21:00:00,18.88378,V ugm-3,23.6,V ugm-3 (INDIC.GRAV)
2020-09-21,22:00:00,27.44241,V ugm-3,22.8,V ugm-3 (INDIC.GRAV)
2020-09-21,23:00:00,14.68567,V ugm-3,18.9,V ugm-3 (INDIC.GRAV)
2020-09-21,1900-01-01 00:00:00,11.62565,V ugm-3,16.8,V ugm-3 (INDIC.GRAV)
2020-09-22,01:00:00,9.54683,V ugm-3,17.6,V ugm-3 (INDIC.GRAV)
2020-09-22,02:00:00,26.8101,V ugm-3,22.2,V ugm-3 (INDIC.GRAV)
2020-09-22,03:00:00,29.64113,V ugm-3,19.5,V ugm-3 (INDIC.GRAV)
2020-09-22,04:00:00,26.69662,V ugm-3,18.1,V ugm-3 (INDIC.GRAV)
2020-09-22,05:00:00,30.30407,V ugm-3,20.3,V ugm-3 (INDIC.GRAV)
2020-09-22,06:00:00,51.4613,V ugm-3,22.8,V ugm-3 (INDIC.GRAV)
2020-09-22,07:00:00,84.00202,V ugm-3,30.4,V ugm-3 (INDIC.GRAV)
2020-09-22,08:00:00,60.09395,V ugm-3,29.7,V ugm-3 (INDIC.GRAV)
2020-09-22,09:00:00,42.01671,V ugm-3,34.5,V ugm-3 (INDIC.GRAV)
2020-09-22,10:00:00,41.99391,V ugm-3,34.7,V ugm-3 (INDIC.GRAV)
2020-09-22,11:00:00,42.31731,V ugm-3,37.4,V ugm-3 (INDIC.GRAV)
2020-09-22,12:00:00,39.95475,V ugm-3,42.5,V ugm-3 (INDIC.GRAV)
2020-09-22,13:00:00,28.38623,V ugm-3,30.1,V ugm-3 (INDIC.GRAV)
2020-09-22,14:00:00,14.30551,V ugm-3,32.4,V ugm-3 (INDIC.GRAV)
2020-09-22,15:00:00,23.01734,V ugm-3,28.6,V ugm-3 (INDIC.GRAV)
2020-09-22,16:00:00,19.84322,V ugm-3,44.9,V ugm-3 (INDIC.GRAV)
2020-09-22,17:00:00,19.26495,V ugm-3,26.9,V ugm-3 (INDIC.GRAV)
2020-09-22,18:00:00,24.54279,V ugm-3,24.9,V ugm-3 (INDIC.GRAV)
2020-09-22,19:00:00,32.52451,V ugm-3,21.5,V ugm-3 (INDIC.GRAV)
2020-09-22,20:00:00,22.55729,V ugm-3,20.7,V ugm-3 (INDIC.GRAV)
2020-09-22,21:00:00,21.98739,V ugm-3,15.1,V ugm-3 (INDIC.GRAV)
2020-09-22,22:00:00,14.54145,V ugm-3,16.4,V ugm-3 (INDIC.GRAV)
2020-09-22,23:00:00,11.82684,V ugm-3,7.8,V ugm-3 (INDIC.GRAV)
2020-09-22,1900-01-01 00:00:00,6.21916,V ugm-3,7.1,V ugm-3 (INDIC.GRAV)
2020-09-23,01:00:00,10.42218,V ugm-3,7.1,V ugm-3 (INDIC.GRAV)
2020-09-23,02:00:00,10.59051,V ugm-3,7.4,V ugm-3 (INDIC.GRAV)
2020-09-23,03:00:00,7.68986,V ugm-3,4.8,V ugm-3 (INDIC.GRAV)
2020-09-23,04:00:00,6.77631,V ugm-3,4.0,V ugm-3 (INDIC.GRAV)
2020-09-23,05:00:00,12.91857,V ugm-3,6.3,V ugm-3 (INDIC.GRAV)
2020-09-23,06:00:00,44.41684,V ugm-3,12.7,V ugm-3 (INDIC.GRAV)
2020-09-23,07:00:00,53.86666,V ugm-3,19.4,V ugm-3 (INDIC.GRAV)
2020-09-23,08:00:00,42.39731,V ugm-3,16.1,V ugm-3 (INDIC.GRAV)
2020-09-23,09:00:00,13.7739,V ugm-3,2.2,V ugm-3 (INDIC.GRAV)
2020-09-23,10:00:00,26.95344,V ugm-3,2.2,V ugm-3 (INDIC.GRAV)
2020-09-23,11:00:00,35.82851,V ugm-3,3.0,V ugm-3 (INDIC.GRAV)
2020-09-23,12:00:00,14.17853,V ugm-3,5.9,V ugm-3 (INDIC.GRAV)
2020-09-23,13:00:00,15.18882,V ugm-3,4.4,V ugm-3 (INDIC.GRAV)
2020-09-23,14:00:00,36.30917,V ugm-3,4.8,V ugm-3 (INDIC.GRAV)
2020-09-23,15:00:00,32.398,V ugm-3,1.5,V ugm-3 (INDIC.GRAV)
2020-09-23,16:00:00,12.71098,V ugm-3,1.4,V ugm-3 (INDIC.GRAV)
2020-09-23,17:00:00,11.45322,V ugm-3,0.8,V ugm-3 (INDIC.GRAV)
2020-09-23,18:00:00,13.3764,V ugm-3,3.2,V ugm-3 (INDIC.GRAV)
2020-09-23,19:00:00,14.94101,V ugm-3,2.6,V ugm-3 (INDIC.GRAV)
2020-09-23,20:00:00,13.57221,V ugm-3,5.0,V ugm-3 (INDIC.GRAV)
2020-09-23,21:00:00,6.91689,V ugm-3,4.6,V ugm-3 (INDIC.GRAV)
2020-09-23,22:00:00,9.29805,V ugm-3,3.3,V ugm-3 (INDIC.GRAV)
2020-09-23,23:00:00,4.92575,V ugm-3,2.9,V ugm-3 (INDIC.GRAV)
2020-09-23,1900-01-01 00:00:00,3.64834,V ugm-3,3.2,V ugm-3 (INDIC.GRAV)
2020-09-24,01:00:00,2.1696,V ugm-3,3.1,V ugm-3 (INDIC.GRAV)
2020-09-24,02:00:00,7.60014,V ugm-3,2.0,V ugm-3 (INDIC.GRAV)
2020-09-24,03:00:00,4.06838,V ugm-3,0.2,V ugm-3 (INDIC.GRAV)
2020-09-24,04:00:00,7.23604,V ugm-3,4.9,V ugm-3 (INDIC.GRAV)
2020-09-24,05:00:00,22.35185,V ugm-3,6.7,V ugm-3 (INDIC.GRAV)
2020-09-24,06:00:00,39.70249,V ugm-3,8.4,V ugm-3 (INDIC.GRAV)
2020-09-24,07:00:00,51.28396,V ugm-3,14.1,V ugm-3 (INDIC.GRAV)
2020-09-24,08:00:00,37.52333,V ugm-3,15.3,V ugm-3 (INDIC.GRAV)
2020-09-24,09:00:00,60.80491,V ugm-3,15.9,V ugm-3 (INDIC.GRAV)
2020-09-24,10:00:00,56.92895,V ugm-3,11.4,V ugm-3 (INDIC.GRAV)
2020-09-24,11:00:00,51.25643,V ugm-3,8.0,V ugm-3 (INDIC.GRAV)
2020-09-24,12:00:00,59.19385,V ugm-3,11.8,V ugm-3 (INDIC.GRAV)
2020-09-24,13:00:00,44.14494,V ugm-3,13.4,V ugm-3 (INDIC.GRAV)
2020-09-24,14:00:00,39.86612,V ugm-3,13.4,V ugm-3 (INDIC.GRAV)
2020-09-24,15:00:00,43.48833,V ugm-3,14.6,V ugm-3 (INDIC.GRAV)
2020-09-24,16:00:00,59.13982,V ugm-3,6.8,V ugm-3 (INDIC.GRAV)
2020-09-24,17:00:00,54.19403,V ugm-3,11.1,V ugm-3 (INDIC.GRAV)
2020-09-24,18:00:00,44.30096,V ugm-3,13.9,V ugm-3 (INDIC.GRAV)
2020-09-24,19:00:00,44.28904,V ugm-3,15.3,V ugm-3 (INDIC.GRAV)
2020-09-24,20:00:00,15.87192,V ugm-3,8.0,V ugm-3 (INDIC.GRAV)
2020-09-24,21:00:00,10.2949,V ugm-3,6.3,V ugm-3 (INDIC.GRAV)
2020-09-24,22:00:00,9.04733,V ugm-3,7.4,V ugm-3 (INDIC.GRAV)
2020-09-24,23:00:00,17.8254,V ugm-3,5.3,V ugm-3 (INDIC.GRAV)
2020-09-24,1900-01-01 00:00:00,9.79856,V ugm-3,7.7,V ugm-3 (INDIC.GRAV)
2020-09-25,01:00:00,6.75921,V ugm-3,7.0,V ugm-3 (INDIC.GRAV)
2020-09-25,02:00:00,6.92348,V ugm-3,9.7,V ugm-3 (INDIC.GRAV)
2020-09-25,03:00:00,6.36105,V ugm-3,7.5,V ugm-3 (INDIC.GRAV)
2020-09-25,04:00:00,7.17045,V ugm-3,8.8,V ugm-3 (INDIC.GRAV)
2020-09-25,05:00:00,6.28588,V ugm-3,12.2,V ugm-3 (INDIC.GRAV)
2020-09-25,06:00:00,5.77117,V ugm-3,12.1,V ugm-3 (INDIC.GRAV)
2020-09-25,07:00:00,5.97745,V ugm-3,12.6,V ugm-3 (INDIC.GRAV)
2020-09-25,08:00:00,8.97672,V ugm-3,11.7,V ugm-3 (INDIC.GRAV)
2020-09-25,09:00:00,6.77465,V ugm-3,10.4,V ugm-3 (INDIC.GRAV)
2020-09-25,10:00:00,7.22022,V ugm-3,16.6,V ugm-3 (INDIC.GRAV)
2020-09-25,11:00:00,6.29334,V ugm-3,13.4,V ugm-3 (INDIC.GRAV)
2020-09-25,12:00:00,5.84416,V ugm-3,19.8,V ugm-3 (INDIC.GRAV)
2020-09-25,13:00:00,6.59031,V ugm-3,18.5,V ugm-3 (INDIC.GRAV)
2020-09-25,14:00:00,4.83051,V ugm-3,7.7,V ugm-3 (INDIC.GRAV)
2020-09-25,15:00:00,5.74417,V ugm-3,18.9,V ugm-3 (INDIC.GRAV)
2020-09-25,16:00:00,6.60499,V ugm-3,18.8,V ugm-3 (INDIC.GRAV)
2020-09-25,17:00:00,6.78357,V ugm-3,22.6,V ugm-3 (INDIC.GRAV)
2020-09-25,18:00:00,6.91649,V ugm-3,10.2,V ugm-3 (INDIC.GRAV)
2020-09-25,19:00:00,6.1928,V ugm-3,7.7,V ugm-3 (INDIC.GRAV)
2020-09-25,20:00:00,5.70597,V ugm-3,11.4,V ugm-3 (INDIC.GRAV)
2020-09-25,21:00:00,3.8321,V ugm-3,12.1,V ugm-3 (INDIC.GRAV)
2020-09-25,22:00:00,4.40816,V ugm-3,13.3,V ugm-3 (INDIC.GRAV)
2020-09-25,23:00:00,2.32297,V ugm-3,13.1,V ugm-3 (INDIC.GRAV)
2020-09-25,1900-01-01 00:00:00,3.63984,V ugm-3,11.5,V ugm-3 (INDIC.GRAV)
2020-09-26,01:00:00,1.68902,V ugm-3,10.2,V ugm-3 (INDIC.GRAV)
2020-09-26,02:00:00,1.33212,V ugm-3,9.4,V ugm-3 (INDIC.GRAV)
2020-09-26,03:00:00,2.30429,V ugm-3,7.2,V ugm-3 (INDIC.GRAV)
2020-09-26,04:00:00,1.87756,V ugm-3,6.6,V ugm-3 (INDIC.GRAV)
2020-09-26,05:00:00,4.39221,V ugm-3,7.3,V ugm-3 (INDIC.GRAV)
2020-09-26,06:00:00,3.91981,V ugm-3,8.4,V ugm-3 (INDIC.GRAV)
2020-09-26,07:00:00,4.1176,V ugm-3,7.7,V ugm-3 (INDIC.GRAV)
2020-09-26,08:00:00,4.61611,V ugm-3,10.6,V ugm-3 (INDIC.GRAV)
2020-09-26,09:00:00,4.81793,V ugm-3,12.5,V ugm-3 (INDIC.GRAV)
2020-09-26,10:00:00,4.34545,V ugm-3,14.0,V ugm-3 (INDIC.GRAV)
2020-09-26,11:00:00,5.29687,V ugm-3,17.2,V ugm-3 (INDIC.GRAV)
2020-09-26,12:00:00,6.13316,V ugm-3,17.9,V ugm-3 (INDIC.GRAV)
2020-09-26,13:00:00,9.24895,V ugm-3,22.5,V ugm-3 (INDIC.GRAV)
2020-09-26,14:00:00,6.24341,V ugm-3,19.6,V ugm-3 (INDIC.GRAV)
2020-09-26,15:00:00,7.07266,V ugm-3,25.0,V ugm-3 (INDIC.GRAV)
2020-09-26,16:00:00,11.55208,V ugm-3,25.3,V ugm-3 (INDIC.GRAV)
2020-09-26,17:00:00,14.13018,V ugm-3,23.8,V ugm-3 (INDIC.GRAV)
2020-09-26,18:00:00,9.89118,V ugm-3,25.0,V ugm-3 (INDIC.GRAV)
2020-09-26,19:00:00,11.37503,V ugm-3,22.3,V ugm-3 (INDIC.GRAV)
2020-09-26,20:00:00,12.49627,V ugm-3,26.2,V ugm-3 (INDIC.GRAV)
2020-09-26,21:00:00,11.44747,V ugm-3,24.9,V ugm-3 (INDIC.GRAV)
2020-09-26,22:00:00,9.37066,V ugm-3,26.4,V ugm-3 (INDIC.GRAV)
2020-09-26,23:00:00,4.8843,V ugm-3,24.4,V ugm-3 (INDIC.GRAV)
2020-09-26,1900-01-01 00:00:00,5.34347,V ugm-3,29.1,V ugm-3 (INDIC.GRAV)
2020-09-27,01:00:00,2.49027,V ugm-3,29.9,V ugm-3 (INDIC.GRAV)
2020-09-27,02:00:00,2.0979,V ugm-3,25.6,V ugm-3 (INDIC.GRAV)
2020-09-27,03:00:00,2.18202,V ugm-3,24.3,V ugm-3 (INDIC.GRAV)
2020-09-27,04:00:00,1.56655,V ugm-3,23.5,V ugm-3 (INDIC.GRAV)
2020-09-27,05:00:00,1.56566,V ugm-3,22.8,V ugm-3 (INDIC.GRAV)
2020-09-27,06:00:00,2.51712,V ugm-3,22.3,V ugm-3 (INDIC.GRAV)
2020-09-27,07:00:00,9.34479,V ugm-3,22.9,V ugm-3 (INDIC.GRAV)
2020-09-27,08:00:00,8.80945,V ugm-3,22.6,V ugm-3 (INDIC.GRAV)
2020-09-27,09:00:00,11.30212,V ugm-3,22.2,V ugm-3 (INDIC.GRAV)
2020-09-27,10:00:00,14.32305,V ugm-3,21.6,V ugm-3 (INDIC.GRAV)
2020-09-27,11:00:00,7.80435,V ugm-3,22.9,V ugm-3 (INDIC.GRAV)
2020-09-27,12:00:00,9.10308,V ugm-3,23.5,V ugm-3 (INDIC.GRAV)
2020-09-27,13:00:00,8.47524,V ugm-3,21.0,V ugm-3 (INDIC.GRAV)
2020-09-27,14:00:00,7.77431,V ugm-3,19.3,V ugm-3 (INDIC.GRAV)
2020-09-27,15:00:00,10.15567,V ugm-3,20.0,V ugm-3 (INDIC.GRAV)
2020-09-27,16:00:00,8.37316,V ugm-3,16.7,V ugm-3 (INDIC.GRAV)
2020-09-27,17:00:00,10.80821,V ugm-3,13.1,V ugm-3 (INDIC.GRAV)
2020-09-27,18:00:00,15.0296,V ugm-3,15.1,V ugm-3 (INDIC.GRAV)
2020-09-27,19:00:00,27.23212,V ugm-3,16.7,V ugm-3 (INDIC.GRAV)
2020-09-27,20:00:00,55.09213,V ugm-3,18.0,V ugm-3 (INDIC.GRAV)
2020-09-27,21:00:00,48.10004,V ugm-3,26.4,V ugm-3 (INDIC.GRAV)
2020-09-27,22:00:00,32.50064,V ugm-3,22.9,V ugm-3 (INDIC.GRAV)
2020-09-27,23:00:00,18.6973,V ugm-3,15.7,V ugm-3 (INDIC.GRAV)
2020-09-27,1900-01-01 00:00:00,15.77491,V ugm-3,13.4,V ugm-3 (INDIC.GRAV)
2020-09-28,01:00:00,16.80116,V ugm-3,15.0,V ugm-3 (INDIC.GRAV)
2020-09-28,02:00:00,11.79184,V ugm-3,12.6,V ugm-3 (INDIC.GRAV)
2020-09-28,03:00:00,15.94609,V ugm-3,11.9,V ugm-3 (INDIC.GRAV)
2020-09-28,04:00:00,13.13405,V ugm-3,12.8,V ugm-3 (INDIC.GRAV)
2020-09-28,05:00:00,17.0472,V ugm-3,11.0,V ugm-3 (INDIC.GRAV)
2020-09-28,06:00:00,35.25064,V ugm-3,14.7,V ugm-3 (INDIC.GRAV)
2020-09-28,07:00:00,39.93107,V ugm-3,17.4,V ugm-3 (INDIC.GRAV)
2020-09-28,08:00:00,57.84652,V ugm-3,22.9,V ugm-3 (INDIC.GRAV)
2020-09-28,09:00:00,40.33228,V ugm-3,22.3,V ugm-3 (INDIC.GRAV)
2020-09-28,10:00:00,37.7502,V ugm-3,20.5,V ugm-3 (INDIC.GRAV)
2020-09-28,11:00:00,25.86404,V ugm-3,19.6,V ugm-3 (INDIC.GRAV)
2020-09-28,12:00:00,18.88167,V ugm-3,13.9,V ugm-3 (INDIC.GRAV)
2020-09-28,13:00:00,36.06131,V ugm-3,23.1,V ugm-3 (INDIC.GRAV)
2020-09-28,14:00:00,33.60788,V ugm-3,23.7,V ugm-3 (INDIC.GRAV)
2020-09-28,15:00:00,28.89358,V ugm-3,24.7,V ugm-3 (INDIC.GRAV)
2020-09-28,16:00:00,28.03577,V ugm-3,27.6,V ugm-3 (INDIC.GRAV)
2020-09-28,17:00:00,24.8625,V ugm-3,20.2,V ugm-3 (INDIC.GRAV)
2020-09-28,18:00:00,51.0895,V ugm-3,24.5,V ugm-3 (INDIC.GRAV)
2020-09-28,19:00:00,50.19961,V ugm-3,31.4,V ugm-3 (INDIC.GRAV)
2020-09-28,20:00:00,15.8181,V ugm-3,19.7,V ugm-3 (INDIC.GRAV)
2020-09-28,21:00:00,28.71317,V ugm-3,15.9,V ugm-3 (INDIC.GRAV)
2020-09-28,22:00:00,28.07642,V ugm-3,16.4,V ugm-3 (INDIC.GRAV)
2020-09-28,23:00:00,26.50213,V ugm-3,9.7,V ugm-3 (INDIC.GRAV)
2020-09-28,1900-01-01 00:00:00,22.25618,V ugm-3,8.7,V ugm-3 (INDIC.GRAV)
2020-09-29,01:00:00,13.0029,V ugm-3,9.4,V ugm-3 (INDIC.GRAV)
2020-09-29,02:00:00,19.81441,V ugm-3,11.1,V ugm-3 (INDIC.GRAV)
2020-09-29,03:00:00,11.64668,V ugm-3,4.9,V ugm-3 (INDIC.GRAV)
2020-09-29,04:00:00,13.6267,V ugm-3,5.2,V ugm-3 (INDIC.GRAV)
2020-09-29,05:00:00,24.53311,V ugm-3,8.5,V ugm-3 (INDIC.GRAV)
2020-09-29,06:00:00,31.6381,V ugm-3,12.3,V ugm-3 (INDIC.GRAV)
2020-09-29,07:00:00,32.55498,V ugm-3,14.6,V ugm-3 (INDIC.GRAV)
2020-09-29,08:00:00,25.29838,V ugm-3,12.0,V ugm-3 (INDIC.GRAV)
2020-09-29,09:00:00,11.53695,V ugm-3,8.6,V ugm-3 (INDIC.GRAV)
2020-09-29,10:00:00,11.65303,V ugm-3,10.4,V ugm-3 (INDIC.GRAV)
2020-09-29,11:00:00,14.84647,V ugm-3,8.2,V ugm-3 (INDIC.GRAV)
2020-09-29,12:00:00,12.89169,V ugm-3,7.2,V ugm-3 (INDIC.GRAV)
2020-09-29,13:00:00,18.24843,V ugm-3,12.4,V ugm-3 (INDIC.GRAV)
2020-09-29,14:00:00,23.59729,V ugm-3,22.0,V ugm-3 (INDIC.GRAV)
2020-09-29,15:00:00,21.20634,V ugm-3,8.8,V ugm-3 (INDIC.GRAV)
2020-09-29,16:00:00,21.38028,V ugm-3,17.0,V ugm-3 (INDIC.GRAV)
2020-09-29,17:00:00,28.76035,V ugm-3,16.1,V ugm-3 (INDIC.GRAV)
2020-09-29,18:00:00,54.92004,V ugm-3,23.8,V ugm-3 (INDIC.GRAV)
2020-09-29,19:00:00,100.5921,V ugm-3,43.7,V ugm-3 (INDIC.GRAV)
2020-09-29,20:00:00,66.99077,V ugm-3,40.6,V ugm-3 (INDIC.GRAV)
2020-09-29,21:00:00,20.15974,V ugm-3,24.0,V ugm-3 (INDIC.GRAV)
2020-09-29,22:00:00,21.78389,V ugm-3,20.1,V ugm-3 (INDIC.GRAV)
2020-09-29,23:00:00,19.13387,V ugm-3,19.8,V ugm-3 (INDIC.GRAV)
2020-09-29,1900-01-01 00:00:00,14.26235,V ugm-3,16.2,V ugm-3 (INDIC.GRAV)
2020-09-30,01:00:00,13.21805,V ugm-3,14.6,V ugm-3 (INDIC.GRAV)
2020-09-30,02:00:00,16.21321,V ugm-3,12.1,V ugm-3 (INDIC.GRAV)
2020-09-30,03:00:00,20.80205,V ugm-3,16.6,V ugm-3 (INDIC.GRAV)
2020-09-30,04:00:00,22.85816,V ugm-3,16.5,V ugm-3 (INDIC.GRAV)
2020-09-30,05:00:00,22.70895,V ugm-3,17.0,V ugm-3 (INDIC.GRAV)
2020-09-30,06:00:00,25.83938,V ugm-3,16.3,V ugm-3 (INDIC.GRAV)
2020-09-30,07:00:00,31.86558,V ugm-3,16.4,V ugm-3 (INDIC.GRAV)
2020-09-30,08:00:00,31.24546,V ugm-3,13.0,V ugm-3 (INDIC.GRAV)
2020-09-30,09:00:00,28.3594,V ugm-3,12.0,V ugm-3 (INDIC.GRAV)
2020-09-30,10:00:00,21.02848,V ugm-3,11.4,V ugm-3 (INDIC.GRAV)
2020-09-30,11:00:00,19.20682,V ugm-3,16.7,V ugm-3 (INDIC.GRAV)
2020-09-30,12:00:00,18.72494,V ugm-3,7.9,V ugm-3 (INDIC.GRAV)
2020-09-30,13:00:00,15.57152,V ugm-3,16.9,V ugm-3 (INDIC.GRAV)
2020-09-30,14:00:00,16.51296,V ugm-3,13.6,V ugm-3 (INDIC.GRAV)
2020-09-30,15:00:00,24.3961,V ugm-3,12.9,V ugm-3 (INDIC.GRAV)
2020-09-30,16:00:00,34.14548,V ugm-3,19.1,V ugm-3 (INDIC.GRAV)
2020-09-30,17:00:00,30.35801,V ugm-3,13.9,V ugm-3 (INDIC.GRAV)
2020-09-30,18:00:00,24.89307,V ugm-3,11.4,V ugm-3 (INDIC.GRAV)
2020-09-30,19:00:00,27.39908,V ugm-3,12.0,V ugm-3 (INDIC.GRAV)
2020-09-30,20:00:00,15.63843,V ugm-3,9.0,V ugm-3 (INDIC.GRAV)
2020-09-30,21:00:00,10.69059,V ugm-3,6.1,V ugm-3 (INDIC.GRAV)
2020-09-30,22:00:00,11.92233,V ugm-3,5.5,V ugm-3 (INDIC.GRAV)
2020-09-30,23:00:00,14.00731,V ugm-3,-0.2,V ugm-3 (INDIC.GRAV)
2020-09-30,1900-01-01 00:00:00,10.15966,V ugm-3,3.2,V ugm-3 (INDIC.GRAV)
2020-10-01,01:00:00,11.33767,V ugm-3,8.0,V ugm-3 (INDIC.GRAV)
2020-10-01,02:00:00,11.58028,V ugm-3,8.3,V ugm-3 (INDIC.GRAV)
2020-10-01,03:00:00,12.44213,V ugm-3,9.6,V ugm-3 (INDIC.GRAV)
2020-10-01,04:00:00,12.47555,V ugm-3,0.2,V ugm-3 (INDIC.GRAV)
2020-10-01,05:00:00,8.94749,V ugm-3,0.3,V ugm-3 (INDIC.GRAV)
2020-10-01,06:00:00,18.19419,V ugm-3,2.6,V ugm-3 (INDIC.GRAV)
2020-10-01,07:00:00,33.95153,V ugm-3,5.8,V ugm-3 (INDIC.GRAV)
2020-10-01,08:00:00,33.27557,V ugm-3,10.3,V ugm-3 (INDIC.GRAV)
2020-10-01,09:00:00,15.4184,V ugm-3,11.6,V ugm-3 (INDIC.GRAV)
2020-10-01,10:00:00,18.31499,V ugm-3,16.1,V ugm-3 (INDIC.GRAV)
2020-10-01,12:00:00,16.05717,V ugm-3,11.6,V ugm-3 (INDIC.GRAV)
2020-10-01,13:00:00,16.05607,V ugm-3,13.8,V ugm-3 (INDIC.GRAV)
2020-10-01,14:00:00,17.35173,V ugm-3,10.5,V ugm-3 (INDIC.GRAV)
2020-10-01,15:00:00,16.24635,V ugm-3,10.7,V ugm-3 (INDIC.GRAV)
2020-10-01,16:00:00,16.37008,V ugm-3,13.6,V ugm-3 (INDIC.GRAV)
2020-10-01,17:00:00,31.8253,V ugm-3,14.1,V ugm-3 (INDIC.GRAV)
2020-10-01,18:00:00,54.25344,V ugm-3,24.4,V ugm-3 (INDIC.GRAV)
2020-10-01,19:00:00,53.51222,V ugm-3,21.5,V ugm-3 (INDIC.GRAV)
2020-10-01,20:00:00,63.34268,V ugm-3,28.2,V ugm-3 (INDIC.GRAV)
2020-10-01,21:00:00,72.15542,V ugm-3,40.9,V ugm-3 (INDIC.GRAV)
2020-10-01,22:00:00,58.41198,V ugm-3,33.6,V ugm-3 (INDIC.GRAV)
2020-10-01,23:00:00,44.20938,V ugm-3,23.2,V ugm-3 (INDIC.GRAV)
2020-10-01,1900-01-01 00:00:00,35.13243,V ugm-3,16.9,V ugm-3 (INDIC.GRAV)
2020-10-02,01:00:00,26.02772,V ugm-3,14.3,V ugm-3 (INDIC.GRAV)
2020-10-02,02:00:00,22.98768,V ugm-3,10.4,V ugm-3 (INDIC.GRAV)
2020-10-02,03:00:00,13.64952,V ugm-3,11.6,V ugm-3 (INDIC.GRAV)
2020-10-02,04:00:00,15.35542,V ugm-3,11.1,V ugm-3 (INDIC.GRAV)
2020-10-02,05:00:00,25.05716,V ugm-3,13.9,V ugm-3 (INDIC.GRAV)
2020-10-02,06:00:00,45.30976,V ugm-3,19.2,V ugm-3 (INDIC.GRAV)
2020-10-02,07:00:00,38.34764,V ugm-3,18.5,V ugm-3 (INDIC.GRAV)
2020-10-02,08:00:00,43.57325,V ugm-3,22.7,V ugm-3 (INDIC.GRAV)
2020-10-02,09:00:00,46.38203,V ugm-3,22.2,V ugm-3 (INDIC.GRAV)
2020-10-02,10:00:00,44.12644,V ugm-3,25.4,V ugm-3 (INDIC.GRAV)
2020-10-02,11:00:00,36.38431,V ugm-3,24.5,V ugm-3 (INDIC.GRAV)
2020-10-02,12:00:00,43.18245,V ugm-3,24.3,V ugm-3 (INDIC.GRAV)
2020-10-02,13:00:00,39.64819,V ugm-3,17.4,V ugm-3 (INDIC.GRAV)
2020-10-02,14:00:00,44.08512,V ugm-3,26.8,V ugm-3 (INDIC.GRAV)
2020-10-02,15:00:00,44.26496,V ugm-3,22.4,V ugm-3 (INDIC.GRAV)
