Nitrogen dioxide,Status_V ugm-3,PM10 particulate matter (Hourly measured),Status2_V ugm-3 (INDIC.GRAV),Status2_V ugm-3 (TEOM FDMS),Status2_V ugm-3 (VCM)
65.0554,1,159.6,1,0,0
67.23831,1,102.1,1,0,0
49.0424,1,82.6,1,0,0
38.49117,1,78.8,1,0,0
31.0194,1,57.8,1,0,0
24.93769,1,39.7,1,0,0
30.18061,1,47.9,1,0,0
27.15763,1,44.6,1,0,0
26.20823,1,66.6,1,0,0
30.4918,1,96.4,1,0,0
33.5064,1,91.2,1,0,0
53.23878,1,123.1,1,0,0
49.04649,1,89.6,1,0,0
45.19899,1,72.3,1,0,0
43.3169,1,64.7,1,0,0
41.28051,1,65.3,1,0,0
47.56014,1,58.8,1,0,0
41.33414,1,45.1,1,0,0
54.21269,1,47.6,1,0,0
76.53404,1,58.5,1,0,0
67.02443,1,53.1,1,0,0
73.16532,1,71.2,1,0,0
51.56478,1,63.5,1,0,0
45.23027,1,66.9,1,0,0
40.85313,1,67.7,1,0,0
40.12613,1,64.5,1,0,0
42.61544,1,66.3,1,0,0
43.00079,1,53.5,1,0,0
36.82253,1,41.3,1,0,0
32.27022,1,33.8,1,0,0
33.07846,1,24.9,1,0,0
33.11491,1,12.4,1,0,0
34.57507,1,13.4,1,0,0
34.47224,1,7.7,1,0,0
37.68826,1,10.9,1,0,0
37.81837,1,13.4,1,0,0
38.60058,1,12.6,1,0,0
39.45838,1,15.2,1,0,0
49.26596,1,16.9,1,0,0
40.80592,1,17.9,1,0,0
48.83193,1,33.8,1,0,0
50.60628,1,50.2,1,0,0
44.75842,1,46.4,1,0,0
44.38805,1,35.1,1,0,0
42.52241,1,21.9,1,0,0
41.19976,1,19.6,1,0,0
39.84138,1,31.3,1,0,0
35.52415,1,28.3,1,0,0
33.71191,1,28.6,1,0,0
29.44246,1,32.8,1,0,0
28.06804,1,54.9,1,0,0
30.74737,1,41.5,1,0,0
24.71963,1,26.8,1,0,0
21.70455,1,27.0,1,0,0
19.87566,1,20.2,1,0,0
17.69945,1,24.1,1,0,0
20.17293,1,22.8,1,0,0
19.7858,1,23.2,1,0,0
18.88497,1,24.7,1,0,0
24.34411,1,27.4,1,0,0
27.65039,1,29.2,1,0,0
33.02538,1,31.1,1,0,0
54.43723,1,37.4,1,0,0
46.02685,1,36.6,1,0,0
46.73948,1,33.7,1,0,0
48.98889,1,32.5,1,0,0
50.52126,1,39.4,1,0,0
55.32977,1,37.2,1,0,0
49.55906,1,47.2,1,0,0
33.2413,1,51.2,1,0,0
29.11473,1,41.4,1,0,0
30.84775,1,55.1,1,0,0
32.95146,1,61.8,1,0,0
31.1384,1,50.1,1,0,0
35.0163,1,27.2,1,0,0
35.11093,1,22.6,1,0,0
33.16889,1,23.9,1,0,0
30.35223,1,26.4,1,0,0
28.0774,1,28.1,1,0,0
25.55073,1,27.9,1,0,0
24.39952,1,18.2,1,0,0
24.05051,1,17.8,1,0,0
30.66487,1,20.6,1,0,0
43.80008,1,26.8,1,0,0
45.63277,1,26.1,1,0,0
39.35949,1,23.4,1,0,0
42.8822,1,26.8,1,0,0
42.95959,1,20.5,1,0,0
36.38222,1,10.3,1,0,0
33.02602,1,22.3,1,0,0
33.84862,1,24.3,1,0,0
52.97084,1,30.6,1,0,0
70.60861,1,31.7,1,0,0
57.93475,1,35.9,1,0,0
43.38061,1,29.1,1,0,0
40.73905,1,29.0,1,0,0
43.8417,1,22.5,1,0,0
35.26205,1,20.0,1,0,0
22.80789,1,18.6,1,0,0
21.83139,1,15.6,1,0,0
17.18824,1,16.9,1,0,0
15.7343,1,15.8,1,0,0
14.87783,1,19.2,1,0,0
14.02498,1,18.6,1,0,0
13.67695,1,17.0,1,0,0
18.36231,1,15.1,1,0,0
26.78254,1,15.0,1,0,0
31.85365,1,11.8,1,0,0
34.18701,1,12.9,1,0,0
33.8939,1,16.1,1,0,0
34.84941,1,18.8,1,0,0
37.53498,1,13.2,1,0,0
38.02611,1,19.9,1,0,0
35.83006,1,25.0,1,0,0
35.86804,1,22.1,1,0,0
37.30695,1,8.8,1,0,0
43.45362,1,19.6,1,0,0
52.4878,1,21.0,1,0,0
46.85355,1,20.7,1,0,0
41.56395,1,18.1,1,0,0
36.34612,1,24.0,1,0,0
39.21499,1,19.4,1,0,0
35.1846,1,15.0,1,0,0
29.22632,1,16.4,1,0,0
30.19502,1,11.4,1,0,0
24.1405,1,13.3,1,0,0
18.00143,1,10.1,1,0,0
16.55658,1,15.4,1,0,0
14.26129,1,9.3,1,0,0
11.46326,1,10.7,1,0,0
12.50299,1,6.8,1,0,0
16.87039,1,8.0,1,0,0
24.94417,1,11.2,1,0,0
22.35149,1,14.3,1,0,0
20.957,1,15.2,1,0,0
19.17511,1,13.6,1,0,0
18.74893,1,16.6,1,0,0
17.68441,1,14.5,1,0,0
23.1261,1,20.4,1,0,0
21.67367,1,12.8,1,0,0
23.50464,1,10.5,1,0,0
22.30167,1,13.1,1,0,0
18.00243,1,13.7,1,0,0
12.93336,1,10.7,1,0,0
10.3604,1,13.4,1,0,0
10.1982,1,11.7,1,0,0
8.78783,1,10.1,1,0,0
7.28262,1,7.4,1,0,0
7.39846,1,6.7,1,0,0
6.82316,1,7.4,1,0,0
5.91756,1,7.4,1,0,0
4.72019,1,5.4,1,0,0
8.81112,1,9.2,1,0,0
6.86654,1,5.9,1,0,0
8.86711,1,5.3,1,0,0
20.16259,1,4.5,1,0,0
43.5485,1,4.3,1,0,0
27.37526,1,14.1,1,0,0
16.02391,1,16.7,1,0,0
20.82751,1,14.8,1,0,0
23.17542,1,17.8,1,0,0
22.55664,1,16.1,1,0,0
22.95718,1,20.4,1,0,0
30.28397,1,24.9,1,0,0
25.71541,1,22.8,1,0,0
25.3531,1,24.1,1,0,0
27.34059,1,26.7,1,0,0
25.31214,1,26.0,1,0,0
22.50899,1,15.2,1,0,0
14.16096,1,20.1,1,0,0
12.61263,1,20.2,1,0,0
8.96322,1,11.9,1,0,0
7.3879,1,11.7,1,0,0
5.48121,1,13.8,1,0,0
5.65183,1,10.9,1,0,0
7.15845,1,11.4,1,0,0
5.73523,1,12.0,1,0,0
6.40039,1,12.3,1,0,0
8.41167,1,10.1,1,0,0
12.25227,1,10.1,1,0,0
38.78907,1,6.5,1,0,0
29.40416,1,10.1,1,0,0
25.0865,1,7.0,1,0,0
18.07886,1,15.9,1,0,0
18.34122,1,14.5,1,0,0
18.29668,1,22.8,1,0,0
19.47998,1,24.4,1,0,0
27.11546,1,22.8,1,0,0
45.00848,1,28.3,1,0,0
69.5214,1,38.0,1,0,0
47.9525,1,30.9,1,0,0
32.03267,1,27.3,1,0,0
24.19067,1,22.4,1,0,0
21.85793,1,24.5,1,0,0
17.6596,1,20.1,1,0,0
14.54057,1,18.7,1,0,0
12.78128,1,18.8,1,0,0
17.12166,1,22.9,1,0,0
18.78166,1,23.8,1,0,0
15.5708,1,19.6,1,0,0
10.825,1,15.7,1,0,0
10.19172,1,16.8,1,0,0
11.60157,1,17.2,1,0,0
20.05624,1,11.5,1,0,0
15.91593,1,14.0,1,0,0
19.90444,1,12.8,1,0,0
17.45063,1,14.0,1,0,0
18.94763,1,15.0,1,0,0
16.04286,1,15.1,1,0,0
15.19969,1,12.4,1,0,0
12.55245,1,4.6,1,0,0
12.002,1,3.0,1,0,0
10.60405,1,4.7,1,0,0
10.34116,1,5.9,1,0,0
9.91075,1,8.4,1,0,0
13.99675,1,12.7,1,0,0
12.52726,1,12.7,1,0,0
12.29458,1,10.1,1,0,0
11.65007,1,13.0,1,0,0
8.51187,1,13.1,1,0,0
8.35758,1,17.1,1,0,0
9.02423,1,15.9,1,0,0
9.57966,1,20.1,1,0,0
10.03175,1,13.8,1,0,0
9.46087,1,19.6,1,0,0
8.5321,1,20.1,1,0,0
8.86978,1,18.3,1,0,0
9.19527,1,12.0,1,0,0
8.65376,1,5.5,1,0,0
8.82218,1,7.6,1,0,0
7.89837,1,7.6,1,0,0
9.21275,1,7.6,1,0,0
8.9239,1,7.6,1,0,0
10.60425,1,5.6,1,0,0
10.87174,1,12.8,1,0,0
12.46934,1,12.5,1,0,0
13.7917,1,10.7,1,0,0
14.73046,1,14.2,1,0,0
13.16269,1,12.2,1,0,0
13.238,1,13.6,1,0,0
10.55779,1,13.1,1,0,0
12.45294,1,21.2,1,0,0
7.51833,1,11.1,1,0,0
4.76291,1,6.8,1,0,0
5.10776,1,14.6,1,0,0
4.61801,1,17.1,1,0,0
3.15066,1,4.8,1,0,0
3.27402,1,10.8,1,0,0
4.07468,1,15.2,1,0,0
3.66118,1,10.2,1,0,0
6.70652,1,8.1,1,0,0
14.44905,1,6.1,1,0,0
16.43249,1,12.3,1,0,0
12.7627,1,12.3,1,0,0
11.38329,1,24.9,1,0,0
13.31567,1,16.5,1,0,0
21.71764,1,22.7,1,0,0
26.69903,1,34.1,1,0,0
40.52819,1,38.2,1,0,0
37.34264,1,26.0,1,0,0
45.90178,1,29.9,1,0,0
27.74985,1,23.6,1,0,0
19.79331,1,22.5,1,0,0
23.22703,1,21.5,1,0,0
21.92656,1,22.5,1,0,0
15.33763,1,15.5,1,0,0
14.88218,1,11.5,1,0,0
14.71042,1,13.7,1,0,0
11.5696,1,10.8,1,0,0
6.66068,1,8.9,1,0,0
6.68293,1,7.5,1,0,0
5.44709,1,7.0,1,0,0
4.97097,1,7.2,1,0,0
5.96197,1,4.3,1,0,0
9.49771,1,3.1,1,0,0
15.06207,1,10.7,1,0,0
23.0131,1,15.2,1,0,0
24.10244,1,15.7,1,0,0
30.98379,1,20.6,1,0,0
20.65101,1,15.9,1,0,0
14.95622,1,11.9,1,0,0
16.94392,1,16.0,1,0,0
19.55517,1,14.5,1,0,0
21.94631,1,13.7,1,0,0
29.24949,1,16.9,1,0,0
24.8021,1,13.2,1,0,0
14.37511,1,10.2,1,0,0
15.5826,1,10.9,1,0,0
9.9415,1,2.7,1,0,0
7.71518,1,3.9,1,0,0
6.27397,1,0.1,1,0,0
7.70145,1,1.6,1,0,0
5.96345,1,0.6,1,0,0
5.8591,1,7.2,1,0,0
5.81117,1,13.2,1,0,0
7.11714,1,16.7,1,0,0
8.1141,1,14.7,1,0,0
8.38024,1,15.8,1,0,0
9.60786,1,16.8,1,0,0
18.38156,1,17.7,1,0,0
24.47059,1,20.9,1,0,0
22.12232,1,27.2,1,0,0
18.87682,1,26.9,1,0,0
19.84922,1,21.3,1,0,0
17.93621,1,17.9,1,0,0
22.3124,1,13.4,1,0,0
15.09735,1,13.4,1,0,0
13.16026,1,13.4,1,0,0
12.99157,1,0.7,1,0,0
13.71537,1,3.1,1,0,0
11.57831,1,19.4,1,0,0
16.08006,1,18.0,1,0,0
14.45627,1,20.0,1,0,0
12.74711,1,17.8,1,0,0
9.49672,1,11.4,1,0,0
6.53673,1,15.4,1,0,0
6.44826,1,16.0,1,0,0
5.95782,1,13.1,1,0,0
4.13178,1,10.4,1,0,0
4.79996,1,11.5,1,0,0
6.24706,1,9.6,1,0,0
5.37379,1,9.1,1,0,0
19.8894,1,9.0,1,0,0
11.39541,1,8.9,1,0,0
16.63789,1,11.0,1,0,0
13.18969,1,13.3,1,0,0
7.33101,1,14.1,1,0,0
8.00028,1,16.1,1,0,0
8.11884,1,11.7,1,0,0
11.10999,1,14.3,1,0,0
9.68702,1,7.3,1,0,0
20.9414,1,21.3,1,0,0
44.86782,1,28.1,1,0,0
62.83924,1,45.0,1,0,0
85.32722,1,62.2,1,0,0
70.38615,1,54.3,1,0,0
67.73158,1,49.9,1,0,0
54.6268,1,34.3,1,0,0
47.92986,1,32.2,1,0,0
48.10186,1,26.6,1,0,0
35.00965,1,17.8,1,0,0
38.58434,1,24.5,1,0,0
53.17609,1,24.9,1,0,0
48.32176,1,22.6,1,0,0
42.61381,1,20.4,1,0,0
37.23429,1,21.8,1,0,0
43.37949,1,18.8,1,0,0
48.45913,1,22.3,1,0,0
47.4143,1,19.2,1,0,0
38.29959,1,16.6,1,0,0
32.30862,1,16.9,1,0,0
39.33208,1,17.6,1,0,0
39.79388,1,19.0,1,0,0
41.03342,1,20.5,1,0,0
40.30441,1,18.8,1,0,0
43.30361,1,16.6,1,0,0
46.86806,1,16.7,1,0,0
53.48071,1,19.5,1,0,0
39.49497,1,17.1,1,0,0
34.87539,1,15.6,1,0,0
22.50704,1,13.4,1,0,0
14.7041,1,3.0,1,0,0
10.44509,1,9.0,1,0,0
10.26447,1,10.4,1,0,0
8.59444,1,9.9,1,0,0
6.33096,1,10.3,1,0,0
6.38278,1,6.5,1,0,0
4.89758,1,5.8,1,0,0
4.85083,1,5.0,1,0,0
3.25675,1,6.9,1,0,0
7.75472,1,2.7,1,0,0
12.51741,1,5.2,1,0,0
11.44038,1,11.3,1,0,0
14.60309,1,14.1,1,0,0
17.53111,1,15.2,1,0,0
21.79598,1,15.7,1,0,0
17.34749,1,18.2,1,0,0
23.3619,1,15.6,1,0,0
17.52575,1,1.9,1,0,0
12.85585,1,0.3,1,0,0
17.56222,1,7.7,1,0,0
19.5491,1,13.3,1,0,0
23.94057,1,16.2,1,0,0
50.28492,1,23.7,1,0,0
71.90135,1,46.4,1,0,0
31.20291,1,19.9,1,0,0
17.4636,1,12.7,1,0,0
11.50313,1,12.5,1,0,0
3.70346,1,3.4,1,0,0
3.65376,1,13.3,1,0,0
4.54277,1,10.5,1,0,0
3.03996,1,13.1,1,0,0
5.89012,1,15.1,1,0,0
5.77163,1,13.4,1,0,0
10.54443,1,17.1,1,0,0
14.0616,1,19.0,1,0,0
27.57831,1,20.6,1,0,0
39.11212,1,21.4,1,0,0
43.03798,1,21.4,1,0,0
27.84054,1,23.6,1,0,0
30.94146,1,20.7,1,0,0
19.8149,1,18.1,1,0,0
12.22696,1,10.1,1,0,0
15.98633,1,16.6,1,0,0
21.66087,1,18.2,1,0,0
47.48475,1,24.4,1,0,0
31.40932,1,18.5,1,0,0
40.17352,1,24.4,1,0,0
50.02098,1,23.1,1,0,0
51.30749,1,21.2,1,0,0
48.4497,1,16.7,1,0,0
22.79305,1,16.6,1,0,0
16.23071,1,12.5,1,0,0
22.24876,1,12.9,1,0,0
25.38466,1,14.4,1,0,0
25.79463,1,13.7,1,0,0
28.25417,1,17.2,1,0,0
36.31211,1,15.2,1,0,0
42.51618,1,15.9,1,0,0
67.34119,1,22.7,1,0,0
73.72008,1,18.2,1,0,0
52.22667,1,12.9,1,0,0
45.98723,1,16.2,1,0,0
59.48506,1,21.1,1,0,0
47.79043,1,13.9,1,0,0
31.73253,1,13.8,1,0,0
29.55749,1,19.8,1,0,0
43.6978,1,21.7,1,0,0
44.79741,1,21.4,1,0,0
28.6076,1,13.3,1,0,0
31.59423,1,16.0,1,0,0
26.62098,1,17.2,1,0,0
25.50108,1,14.3,1,0,0
18.22227,1,10.9,1,0,0
12.47047,1,9.3,1,0,0
10.49003,1,7.7,1,0,0
5.94009,1,3.4,1,0,0
5.45119,1,4.6,1,0,0
7.80821,1,4.7,1,0,0
8.14533,1,1.7,1,0,0
8.82064,1,9.1,1,0,0
12.32975,1,2.2,1,0,0
15.0675,1,2.6,1,0,0
28.85037,1,5.3,1,0,0
40.40466,1,10.2,1,0,0
35.00378,1,9.3,1,0,0
34.29566,1,12.6,1,0,0
38.72336,1,13.0,1,0,0
30.18728,1,11.9,1,0,0
29.92738,1,16.2,1,0,0
32.8114,1,18.8,1,0,0
32.02272,1,17.7,1,0,0
31.88888,1,15.3,1,0,0
28.97189,1,23.0,1,0,0
27.42169,1,17.8,1,0,0
23.76995,1,18.5,1,0,0
22.81168,1,19.5,1,0,0
20.17879,1,18.7,1,0,0
18.80083,1,19.2,1,0,0
17.09983,1,18.9,1,0,0
14.93192,1,18.1,1,0,0
13.29077,1,18.2,1,0,0
10.39663,1,21.5,1,0,0
8.51213,1,16.3,1,0,0
9.34053,1,18.7,1,0,0
14.86476,1,22.8,1,0,0
35.444,1,19.3,1,0,0
31.30749,1,14.3,1,0,0
22.48796,1,0.4,1,0,0
21.89199,1,5.0,1,0,0
24.4031,1,6.3,1,0,0
21.86524,1,7.1,1,0,0
21.03674,1,7.5,1,0,0
41.55926,1,19.4,1,0,0
50.604,1,12.3,1,0,0
48.80455,1,14.8,1,0,0
58.69726,1,13.9,1,0,0
53.47107,1,18.9,1,0,0
74.81438,1,28.0,1,0,0
89.32175,1,30.5,1,0,0
63.1187,1,23.8,1,0,0
58.92839,1,30.4,1,0,0
50.23864,1,19.0,1,0,0
44.50278,1,20.1,1,0,0
33.86152,1,19.8,1,0,0
35.73577,1,19.7,1,0,0
44.19361,1,19.0,1,0,0
45.70423,1,20.4,1,0,0
43.96832,1,18.8,1,0,0
43.29097,1,19.9,1,0,0
53.50811,1,20.0,1,0,0
65.16884,1,25.8,1,0,0
76.61024,1,31.7,1,0,0
67.16161,1,35.9,1,0,0
74.18849,1,41.8,1,0,0
54.17663,1,31.8,1,0,0
52.06664,1,31.8,1,0,0
52.29376,1,15.4,1,0,0
72.31519,1,26.6,1,0,0
75.01953,1,27.7,1,0,0
57.60327,1,29.6,1,0,0
54.63874,1,28.6,1,0,0
48.64497,1,34.9,1,0,0
40.68604,1,36.5,1,0,0
33.17585,1,25.9,1,0,0
35.3217,1,23.8,1,0,0
39.73842,1,25.0,1,0,0
39.17275,1,17.5,1,0,0
40.86731,1,8.4,1,0,0
48.21134,1,10.2,1,0,0
45.7448,1,11.2,1,0,0
44.99356,1,10.3,1,0,0
46.36854,1,11.3,1,0,0
57.60116,1,9.9,1,0,0
61.23541,1,8.7,1,0,0
83.25404,1,15.8,1,0,0
81.34104,1,22.2,1,0,0
56.12077,1,17.0,1,0,0
39.73296,1,12.3,1,0,0
34.33089,1,9.1,1,0,0
33.87349,1,23.1,1,0,0
20.92215,1,16.4,1,0,0
39.33758,1,19.6,1,0,0
48.72299,1,19.0,1,0,0
79.34775,1,32.9,1,0,0
64.23163,1,36.4,1,0,0
57.98242,1,41.7,1,0,0
59.94931,1,38.6,1,0,0
61.69814,1,39.2,1,0,0
60.85091,1,43.8,1,0,0
57.23058,1,43.1,1,0,0
50.17779,1,28.2,1,0,0
43.38719,1,45.3,1,0,0
40.33962,1,40.9,1,0,0
39.59929,1,19.8,1,0,0
35.5514,1,16.1,1,0,0
29.76945,1,16.7,1,0,0
28.58797,1,19.3,1,0,0
29.00132,1,23.8,1,0,0
31.43664,1,23.1,1,0,0
38.80545,1,22.9,1,0,0
31.92056,1,24.4,1,0,0
32.54795,1,21.9,1,0,0
31.03197,1,24.7,1,0,0
28.20538,1,19.3,1,0,0
34.43579,1,21.6,1,0,0
44.12656,1,25.9,1,0,0
47.96094,1,24.3,1,0,0
59.73352,1,30.9,1,0,0
57.28059,1,34.6,1,0,0
57.17048,1,33.5,1,0,0
53.39631,1,32.6,1,0,0
46.00818,1,32.1,1,0,0
46.99394,1,28.1,1,0,0
38.38023,1,27.6,1,0,0
30.85271,1,27.8,1,0,0
19.94038,1,24.3,1,0,0
19.36054,1,24.4,1,0,0
18.85039,1,23.8,1,0,0
20.81469,1,24.2,1,0,0
22.19887,1,24.4,1,0,0
18.60274,1,28.0,1,0,0
23.18569,1,27.6,1,0,0
31.46835,1,23.4,1,0,0
29.07091,1,21.1,1,0,0
26.24501,1,17.6,1,0,0
29.83223,1,16.8,1,0,0
34.04931,1,18.3,1,0,0
38.32977,1,19.7,1,0,0
43.80672,1,18.9,1,0,0
41.96364,1,26.7,1,0,0
42.77191,1,30.0,1,0,0
41.20807,1,24.3,1,0,0
43.85269,1,27.9,1,0,0
31.61074,1,19.9,1,0,0
23.91888,1,13.3,1,0,0
30.1921,1,13.5,1,0,0
32.15771,1,11.5,1,0,0
17.93269,1,13.9,1,0,0
15.02667,1,14.0,1,0,0
17.89636,1,9.2,1,0,0
24.8763,1,9.9,1,0,0
29.62043,1,13.0,1,0,0
30.38794,1,15.0,1,0,0
33.12716,1,12.6,1,0,0
30.51859,1,13.2,1,0,0
43.21367,1,10.2,1,0,0
33.80267,1,9.7,1,0,0
17.29492,1,8.6,1,0,0
21.52663,1,8.2,1,0,0
11.9145,1,4.8,1,0,0
11.44834,1,3.2,1,0,0
11.59101,1,2.5,1,0,0
11.95047,1,3.8,1,0,0
13.087,1,6.9,1,0,0
7.57472,1,6.4,1,0,0
9.16487,1,9.3,1,0,0
11.47675,1,8.5,1,0,0
11.18432,1,10.2,1,0,0
12.57742,1,9.1,1,0,0
7.4865,1,7.7,1,0,0
10.2106,1,9.5,1,0,0
9.79945,1,6.5,1,0,0
8.41252,1,7.9,1,0,0
10.68207,1,8.0,1,0,0
5.62654,1,8.5,1,0,0
5.90524,1,7.6,1,0,0
11.71061,1,9.2,1,0,0
13.85604,1,8.6,1,0,0
16.53266,1,10.5,1,0,0
20.44461,1,10.3,1,0,0
21.48522,1,9.6,1,0,0
37.95533,1,12.8,1,0,0
28.36156,1,14.8,1,0,0
15.84638,1,10.8,1,0,0
12.49044,1,10.0,1,0,0
11.89991,1,11.4,1,0,0
15.17659,1,12.4,1,0,0
53.1224,1,17.3,1,0,0
79.42958,1,24.3,1,0,0
76.98071,1,29.2,1,0,0
71.78911,1,27.3,1,0,0
92.49809,1,42.8,1,0,0
68.35779,1,27.3,1,0,0
54.91177,1,29.3,1,0,0
49.76556,1,21.9,1,0,0
46.52777,1,21.1,1,0,0
50.96309,1,22.4,1,0,0
55.62986,1,23.1,1,0,0
56.44488,1,21.4,1,0,0
48.26867,1,26.8,1,0,0
38.92342,1,21.4,1,0,0
39.06092,1,17.9,1,0,0
48.62182,1,17.3,1,0,0
64.77824,1,23.0,1,0,0
59.65848,1,21.9,1,0,0
52.65212,1,20.7,1,0,0
49.73882,1,18.9,1,0,0
57.08863,1,16.1,1,0,0
45.28959,1,10.0,1,0,0
25.31591,1,6.4,1,0,0
21.02144,1,13.2,1,0,0
31.30126,1,15.2,1,0,0
47.86211,1,16.0,1,0,0
67.44445,1,20.1,1,0,0
72.26427,1,21.5,1,0,0
78.06582,1,23.5,1,0,0
67.49817,1,21.8,1,0,0
44.13357,1,16.6,1,0,0
25.23542,1,10.4,1,0,0
17.04579,1,9.2,1,0,0
13.86529,1,9.0,1,0,0
13.38336,1,8.5,1,0,0
14.65407,1,8.7,1,0,0
13.40737,1,8.4,1,0,0
10.84341,1,6.8,1,0,0
13.34872,1,5.8,1,0,0
26.61098,1,6.8,1,0,0
29.11056,1,5.3,1,0,0
33.6765,1,4.2,1,0,0
42.9953,1,7.1,1,0,0
40.72382,1,8.5,1,0,0
46.13477,1,10.6,1,0,0
47.03586,1,8.5,1,0,0
44.14345,1,7.2,1,0,0
51.63988,1,6.8,1,0,0
73.14673,1,11.5,1,0,0
58.47744,1,7.8,1,0,0
48.73524,1,7.3,1,0,0
44.33563,1,5.7,1,0,0
31.73523,1,7.0,1,0,0
23.74378,1,4.5,1,0,0
25.57888,1,8.3,1,0,0
24.71006,1,7.1,1,0,0
18.13329,1,5.7,1,0,0
11.84196,1,4.4,1,0,0
7.20774,1,2.4,1,0,0
8.23193,1,3.6,1,0,0
6.11561,1,2.8,1,0,0
12.83516,1,2.9,1,0,0
13.96672,1,3.6,1,0,0
13.83467,1,3.0,1,0,0
11.76595,1,4.0,1,0,0
11.73534,1,4.3,1,0,0
15.69765,1,3.1,1,0,0
17.43072,1,3.7,1,0,0
15.90959,1,3.4,1,0,0
23.67448,1,8.6,1,0,0
24.25928,1,8.5,1,0,0
25.23896,1,10.3,1,0,0
21.48134,1,9.8,1,0,0
23.18629,1,11.2,1,0,0
40.68011,1,13.9,1,0,0
53.31874,1,19.7,1,0,0
45.00808,1,18.7,1,0,0
36.93446,1,15.9,1,0,0
30.73983,1,12.7,1,0,0
27.62467,1,13.1,1,0,0
14.53719,1,13.2,1,0,0
11.38982,1,10.6,1,0,0
18.16739,1,14.8,1,0,0
15.89674,1,16.6,1,0,0
18.03855,1,18.4,1,0,0
15.72161,1,18.2,1,0,0
14.22442,1,18.0,1,0,0
21.52705,1,16.4,1,0,0
46.8461,1,18.6,1,0,0
62.11802,1,19.0,1,0,0
65.10063,1,19.6,1,0,0
61.34924,1,18.2,1,0,0
80.97217,1,19.5,1,0,0
44.26285,1,14.5,1,0,0
41.89802,1,15.3,1,0,0
58.72395,1,15.6,1,0,0
64.48904,1,17.4,1,0,0
62.19918,1,18.0,1,0,0
36.4423,1,14.7,1,0,0
27.63281,1,15.9,1,0,0
29.10989,1,13.7,1,0,0
24.31293,1,16.3,1,0,0
24.34818,1,14.7,1,0,0
19.52915,1,13.1,1,0,0
20.20864,1,14.3,1,0,0
11.29289,1,12.1,1,0,0
9.84075,1,9.9,1,0,0
7.62524,1,8.9,1,0,0
7.58476,1,7.3,1,0,0
8.27009,1,6.4,1,0,0
6.80301,1,6.7,1,0,0
6.54759,1,6.8,1,0,0
12.72212,1,6.7,1,0,0
20.02908,1,7.9,1,0,0
15.76146,1,7.7,1,0,0
16.55481,1,7.5,1,0,0
22.43272,1,8.3,1,0,0
45.49871,1,10.3,1,0,0
40.38241,1,12.7,1,0,0
38.12807,1,12.3,1,0,0
43.50533,1,13.1,1,0,0
49.69904,1,25.3,1,0,0
41.99781,1,24.9,1,0,0
47.45571,1,24.0,1,0,0
37.70283,1,20.0,1,0,0
35.77256,1,26.7,1,0,0
39.27193,1,22.8,1,0,0
30.90988,1,16.4,1,0,0
26.22083,1,12.8,1,0,0
11.46319,1,8.4,1,0,0
12.06857,1,8.2,1,0,0
13.22694,1,8.1,1,0,0
16.02038,1,9.7,1,0,0
19.00333,1,9.4,1,0,0
20.68596,1,10.2,1,0,0
31.6454,1,9.7,1,0,0
39.16427,1,14.0,1,0,0
29.36815,1,14.2,1,0,0
23.25274,1,12.4,1,0,0
20.37738,1,10.9,1,0,0
17.16144,1,10.4,1,0,0
14.84788,1,11.9,1,0,0
23.93195,1,14.2,1,0,0
29.72263,1,14.3,1,0,0
44.33212,1,15.5,1,0,0
44.82943,1,17.8,1,0,0
40.59225,1,17.2,1,0,0
33.67937,1,16.7,1,0,0
25.66198,1,14.7,1,0,0
22.21248,1,12.2,1,0,0
16.91779,1,10.6,1,0,0
25.72525,1,11.4,1,0,0
37.49512,1,13.6,1,0,0
36.34191,1,12.3,1,0,0
33.75377,1,11.1,1,0,0
32.48086,1,12.3,1,0,0
21.05183,1,10.2,1,0,0
18.62872,1,9.3,1,0,0
27.34278,1,12.8,1,0,0
29.53272,1,14.9,1,0,0
35.87001,1,16.7,1,0,0
39.25625,1,13.3,1,0,0
37.05429,1,12.8,1,0,0
37.89415,1,14.9,1,0,0
38.94745,1,16.1,1,0,0
42.35921,1,15.8,1,0,0
41.07418,1,13.5,1,0,0
41.20564,1,14.4,1,0,0
41.87464,1,16.2,1,0,0
44.16241,1,16.9,1,0,0
49.47885,1,18.0,1,0,0
49.25595,1,20.6,1,0,0
49.1397,1,18.5,1,0,0
48.04447,1,17.4,1,0,0
49.55614,1,19.5,1,0,0
49.14105,1,18.4,1,0,0
46.31385,1,16.5,1,0,0
42.24897,1,21.8,1,0,0
37.64955,1,17.2,1,0,0
35.99016,1,16.3,1,0,0
29.47302,1,16.1,1,0,0
32.31745,1,15.7,1,0,0
36.02978,1,17.1,1,0,0
53.52136,1,20.2,1,0,0
63.35963,1,20.0,1,0,0
78.54646,1,21.0,1,0,0
91.20422,1,25.7,1,0,0
71.00941,1,26.7,1,0,0
69.16968,1,24.1,1,0,0
58.02899,1,18.3,1,0,0
49.45154,1,20.5,1,0,0
70.97619,1,23.5,1,0,0
60.75899,1,21.6,1,0,0
60.57078,1,26.5,1,0,0
65.4937,1,26.0,1,0,0
69.39382,1,28.8,1,0,0
70.30843,1,26.9,1,0,0
62.1154,1,25.1,1,0,0
46.80151,1,23.2,1,0,0
40.17877,1,19.8,1,0,0
